qPCR_plate,short_label,cq_well_position,clean_ID
qpcr_pl22,A3_PlDNA9,D03,A3_CviMVP_PlDNA_9_SG_1897_a4e3658f
qpcr_pl22,D3_PlDNA9,E03,D3_CviMVP_PlDNA_9_SG_1230_2ae16b20
qpcr_pl22,G3_PlDNA9,F03,G3_CviMVP_PlDNA_9_SG_2095_d4b38e21
qpcr_pl22,F9_PlDNA9,G03,F9_CviMVP_PlDNA_9_SG_1067_8d996fb4
qpcr_pl22,G9_PlNDA9,H03,G9_CviMVP_PlDNA_9_SG_2052_f6325207
qpcr_pl22,A2_PlDNA9,A04,A2_CviMVP_PlDNA_9_SG_1360_c5b3f2ee
qpcr_pl22,B2_PlDNA9,B04,B2_CviMVP_PlDNA_9_SG_1113_ca8c8025
qpcr_pl22,C2_PlDNA9,C04,C2_CviMVP_PlDNA_9_SG_1025_43336380
qpcr_pl22,A3_PlDNA9,D04,A3_CviMVP_PlDNA_9_SG_1897_a4e3658f
qpcr_pl22,D3_PlDNA9,E04,D3_CviMVP_PlDNA_9_SG_1230_2ae16b20
qpcr_pl22,G3_PlDNA9,F04,G3_CviMVP_PlDNA_9_SG_2095_d4b38e21
qpcr_pl22,F9_PlDNA9,G04,F9_CviMVP_PlDNA_9_SG_1067_8d996fb4
qpcr_pl22,G9_PlNDA9,H04,G9_CviMVP_PlDNA_9_SG_2052_f6325207
qpcr_pl22,B4_PlDNA9,A05,B4_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_1770_5603bc09
qpcr_pl22,G4_PlDNA9,B05,G4_CviMVP_PlDNA_9_SG_1904_a0ecfc23
qpcr_pl22,H4_PlDNA9,C05,H4_CviMVP_PlDNA_9_SG_2026_d4e67cae
qpcr_pl22,H1_PlDNA9,D05,H1_CviMVP_PlDNA_9_SG_1820_b614e69e
qpcr_pl22,F1_PLDNA9,E05,F1_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_1757_049f813c
qpcr_pl22,G5_PlDNA9,F05,G5_CviMVP_PlDNA_9_SG_2076_10d3cadc
qpcr_pl22,G6_PlDNA9,G05,G6_CviMVP_PlDNA_9_SG_1632_a51500b0
qpcr_pl22,H8_PlDNA9,H05,H8_CviMVP_PlDNA_9_SG_1443_8b09f1b1
qpcr_pl22,B4_PlDNA9,A06,B4_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_1770_5603bc09
qpcr_pl22,G4_PlDNA9,B06,G4_CviMVP_PlDNA_9_SG_1904_a0ecfc23
qpcr_pl22,H4_PlDNA9,C06,H4_CviMVP_PlDNA_9_SG_2026_d4e67cae
qpcr_pl22,H1_PlDNA9,D06,H1_CviMVP_PlDNA_9_SG_1820_b614e69e
qpcr_pl22,F1_PLDNA9,E06,F1_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_1757_049f813c
qpcr_pl22,G5_PlDNA9,F06,G5_CviMVP_PlDNA_9_SG_2076_10d3cadc
qpcr_pl22,G6_PlDNA9,G06,G6_CviMVP_PlDNA_9_SG_1632_a51500b0
qpcr_pl22,H8_PlDNA9,H06,H8_CviMVP_PlDNA_9_SG_1443_8b09f1b1
qpcr_pl22,A12_PlDNA9,A07,A12_CviMVP_PlDNA_9_SG_1190_99b8c3ee
qpcr_pl22,D12_PlDNA9,B07,D12_CviMVP_PlDNA_9_SG_1398_5a46f7b5
qpcr_pl22,C1_PlDNA8,C07,C1_CviMVP_PlDNA_8_SG_1435_7dd409da
qpcr_pl22,E1_PlDNA8,D07,E1_CviMVP_PlDNA_8_SG_1950_7393d075
qpcr_pl22,F1_PlDNA8,E07,F1_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1535_190eee14
qpcr_pl22,G1_PlDNA8,F07,G1_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_3018_0816a7c7
qpcr_pl22,C6_PlDNA8,G07,C6_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1727_ae5c9174
qpcr_pl22,H6_PlDNA8,H07,H6_CviMVP_PlDNA_8_SG_1399_2a0af914
qpcr_pl22,A12_PlDNA9,A08,A12_CviMVP_PlDNA_9_SG_1190_99b8c3ee
qpcr_pl22,D12_PlDNA9,B08,D12_CviMVP_PlDNA_9_SG_1398_5a46f7b5
qpcr_pl22,C1_PlDNA8,C08,C1_CviMVP_PlDNA_8_SG_1435_7dd409da
qpcr_pl22,E1_PlDNA8,D08,E1_CviMVP_PlDNA_8_SG_1950_7393d075
qpcr_pl22,F1_PlDNA8,E08,F1_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1535_190eee14
qpcr_pl22,G1_PlDNA8,F08,G1_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_3018_0816a7c7
qpcr_pl22,C6_PlDNA8,G08,C6_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1727_ae5c9174
qpcr_pl22,H6_PlDNA8,H08,H6_CviMVP_PlDNA_8_SG_1399_2a0af914
qpcr_pl22,B3_PlDNA8,A09,B3_CviMVP_PlDNA_8_SG_1630_d7ee4a92
qpcr_pl22,D3_PlDNA8,B09,D3_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_3051_0a898d6c
qpcr_pl22,G3_PlDNA8,C09,G3_CviMVP_PlDNA_8_SG_1870_e23dc377
qpcr_pl22,F10_PlDNA9,D09,F10_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_3027_c7057db0
qpcr_pl22,A4_PlDNA8,E09,A4_CviMVP_PlDNA_8_SG_1018_d1b93996
qpcr_pl22,C4_PlDNA8,F09,C4_CviMVP_PlDNA_8_SG_1960_3357f004
qpcr_pl22,D4_PlDNA8,G09,D4_CviMVP_PlDNA_8_SG_1979_4d9cf09e
qpcr_pl22,G4_PlDNA8,H09,G4_CviMVP_PlDNA_8_SG_1940_aa240ac0
qpcr_pl22,B3_PlDNA8,A10,B3_CviMVP_PlDNA_8_SG_1630_d7ee4a92
qpcr_pl22,D3_PlDNA8,B10,D3_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_3051_0a898d6c
qpcr_pl22,G3_PlDNA8,C10,G3_CviMVP_PlDNA_8_SG_1870_e23dc377
qpcr_pl22,F10_PlDNA9,D10,F10_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_3027_c7057db0
qpcr_pl22,A4_PlDNA8,E10,A4_CviMVP_PlDNA_8_SG_1018_d1b93996
qpcr_pl22,C4_PlDNA8,F10,C4_CviMVP_PlDNA_8_SG_1960_3357f004
qpcr_pl22,D4_PlDNA8,G10,D4_CviMVP_PlDNA_8_SG_1979_4d9cf09e
qpcr_pl22,G4_PlDNA8,H10,G4_CviMVP_PlDNA_8_SG_1940_aa240ac0
qpcr_pl22,C7_PlDNA8,B11,C7_CviMVP_PlDNA_8_SG_1192_0fe6e60e
qpcr_pl22,D7_PlDNA8,C11,D7_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1501_f7ccf56f
qpcr_pl22,E7_PlDNA8,D11,E7_CviMVP_PlDNA_8_SG_1251_5c726cbb
qpcr_pl22,F7_PlDNA8,E11,F7_CviMVP_PlDNA_8_SG_1966_f8c004b4
qpcr_pl22,H7_PlDNA8,F11,H7_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1721_65316746
qpcr_pl22,C7_PlDNA8,B12,C7_CviMVP_PlDNA_8_SG_1192_0fe6e60e
qpcr_pl22,D7_PlDNA8,C12,D7_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1501_f7ccf56f
qpcr_pl22,E7_PlDNA8,D12,E7_CviMVP_PlDNA_8_SG_1251_5c726cbb
qpcr_pl22,F7_PlDNA8,E12,F7_CviMVP_PlDNA_8_SG_1966_f8c004b4
qpcr_pl22,H7_PlDNA8,F12,H7_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1721_65316746
